,Time,BETR.,time,Day Ahead Price hourly [in EUR/MWh],Intraday Price Price Quarter Hourly  [in EUR/MWh],Intraday Price Hourly  [in EUR/MWh],Imbalance Price Quarter Hourly  [in EUR/MWh],new_col
38684,2022-02-07 23:15:00+01:00,-244.884,2022-02-07 23:00:00,102.74,157.14,114.65,66.56,1.0
38685,2022-02-07 23:30:00+01:00,28.443,2022-02-07 23:15:00,102.74,123.87,114.65,236.72,1.0
38686,2022-02-07 23:45:00+01:00,-267.836,2022-02-07 23:30:00,102.74,112.24,114.65,49.50,1.0
38687,2022-02-07 00:00:00+01:00,-455.801,2022-02-07 23:45:00,102.74,83.0,114.65,8.51,1.0
38754,2022-02-08 16:45:00+01:00,-294.015,2022-02-08 16:30:00,161.94,161.8,157.99,110.50,1.0
38755,2022-02-08 17:00:00+01:00,-16.62,2022-02-08 16:45:00,161.94,172.65,157.99,-29.11,1.0
38756,2022-02-08 17:15:00+01:00,194.332,2022-02-08 17:00:00,196.98,130.92,185.21,252.35,1.0
38757,2022-02-08 17:30:00+01:00,179.483,2022-02-08 17:15:00,196.98,163.82,185.21,280.27,1.0
38758,2022-02-08 17:45:00+01:00,206.302,2022-02-08 17:30:00,196.98,202.09,185.21,360.41,1.0
38759,2022-02-08 18:00:00+01:00,99.519,2022-02-08 17:45:00,196.98,213.92,185.21,327.95,1.0
38760,2022-02-08 18:15:00+01:00,-599.997,2022-02-08 18:00:00,209.56,203.27,197.3,-2.07,1.0
38761,2022-02-08 18:30:00+01:00,-229.795,2022-02-08 18:15:00,209.56,180.31,197.3,66.90,1.0
38762,2022-02-08 18:45:00+01:00,-607.555,2022-02-08 18:30:00,209.56,177.9,197.3,66.90,1.0
38763,2022-02-08 19:00:00+01:00,-861.951,2022-02-08 18:45:00,209.56,174.6,197.3,95.04,1.0
38764,2022-02-08 19:15:00+01:00,-506.664,2022-02-08 19:00:00,199.95,216.66,183.25,112.48,1.0
38765,2022-02-08 19:30:00+01:00,-251.131,2022-02-08 19:15:00,199.95,160.1,183.25,92.44,1.0
38766,2022-02-08 19:45:00+01:00,1.255,2022-02-08 19:30:00,199.95,147.51,183.25,297.82,1.0
38767,2022-02-08 20:00:00+01:00,261.481,2022-02-08 19:45:00,199.95,139.06,183.25,148.09,1.0
38768,2022-02-08 20:15:00+01:00,-3.346,2022-02-08 20:00:00,182.94,183.98,163.21,277.54,1.0
38769,2022-02-08 20:30:00+01:00,-230.407,2022-02-08 20:15:00,182.94,165.92,163.21,-17.49,1.0
38770,2022-02-08 20:45:00+01:00,-122.342,2022-02-08 20:30:00,182.94,150.87,163.21,-39.73,1.0
38771,2022-02-08 21:00:00+01:00,162.354,2022-02-08 20:45:00,182.94,139.44,163.21,157.48,1.0
38772,2022-02-08 21:15:00+01:00,404.278,2022-02-08 21:00:00,139.82,157.57,141.19,375.52,1.0
38773,2022-02-08 21:30:00+01:00,122.169,2022-02-08 21:15:00,139.82,155.4,141.19,291.26,1.0
38774,2022-02-08 21:45:00+01:00,-262.984,2022-02-08 21:30:00,139.82,135.39,141.19,11.22,1.0
38775,2022-02-08 22:00:00+01:00,-820.763,2022-02-08 21:45:00,139.82,122.69,141.19,-93.65,1.0
38776,2022-02-08 22:15:00+01:00,-315.287,2022-02-08 22:00:00,132.71,177.66,132.75,-16.42,1.0
38777,2022-02-08 22:30:00+01:00,-471.982,2022-02-08 22:15:00,132.71,144.24,132.75,-4.46,1.0
38778,2022-02-08 22:45:00+01:00,-246.025,2022-02-08 22:30:00,132.71,115.45,132.75,-18.52,1.0
38779,2022-02-08 23:00:00+01:00,-214.525,2022-02-08 22:45:00,132.71,97.29,132.75,7.22,1.0
38780,2022-02-08 23:15:00+01:00,-228.227,2022-02-08 23:00:00,123.39,138.89,115.69,67.27,1.0
38781,2022-02-08 23:30:00+01:00,120.343,2022-02-08 23:15:00,123.39,120.57,115.69,261.45,1.0
38782,2022-02-08 23:45:00+01:00,-28.862,2022-02-08 23:30:00,123.39,111.97,115.69,-22.10,1.0
38783,2022-02-08 00:00:00+01:00,-161.593,2022-02-08 23:45:00,123.39,79.73,115.69,46.49,1.0
38850,2022-02-09 16:45:00+01:00,37.559,2022-02-09 16:30:00,189.95,198.68,178.76,303.93,1.0
38851,2022-02-09 17:00:00+01:00,151.719,2022-02-09 16:45:00,189.95,216.87,178.76,341.23,1.0
38852,2022-02-09 17:15:00+01:00,-326.832,2022-02-09 17:00:00,219.0,157.13,222.52,-11.01,1.0
38853,2022-02-09 17:30:00+01:00,-659.231,2022-02-09 17:15:00,219.0,218.57,222.52,148.74,1.0
38854,2022-02-09 17:45:00+01:00,-121.569,2022-02-09 17:30:00,219.0,241.61,222.52,15.78,1.0
38855,2022-02-09 18:00:00+01:00,72.284,2022-02-09 17:45:00,219.0,258.79,222.52,358.44,1.0
38856,2022-02-09 18:15:00+01:00,-228.558,2022-02-09 18:00:00,249.12,239.73,246.95,49.66,1.0
38857,2022-02-09 18:30:00+01:00,-22.144,2022-02-09 18:15:00,249.12,244.63,246.95,-154.08,1.0
38858,2022-02-09 18:45:00+01:00,-372.85,2022-02-09 18:30:00,249.12,240.32,246.95,140.50,1.0
38859,2022-02-09 19:00:00+01:00,-641.512,2022-02-09 18:45:00,249.12,239.08,246.95,70.56,1.0
38860,2022-02-09 19:15:00+01:00,-477.898,2022-02-09 19:00:00,257.28,306.43,248.51,70.56,1.0
38861,2022-02-09 19:30:00+01:00,-312.78,2022-02-09 19:15:00,257.28,220.85,248.51,70.56,1.0
38862,2022-02-09 19:45:00+01:00,-129.054,2022-02-09 19:30:00,257.28,212.45,248.51,-122.30,1.0
38863,2022-02-09 20:00:00+01:00,-102.104,2022-02-09 19:45:00,257.28,203.75,248.51,-132.60,1.0
38864,2022-02-09 20:15:00+01:00,-39.684,2022-02-09 20:00:00,231.79,253.12,225.97,-113.16,1.0
38865,2022-02-09 20:30:00+01:00,-52.08,2022-02-09 20:15:00,231.79,203.96,225.97,31.86,1.0
38866,2022-02-09 20:45:00+01:00,354.876,2022-02-09 20:30:00,231.79,205.96,225.97,316.21,1.0
38867,2022-02-09 21:00:00+01:00,325.189,2022-02-09 20:45:00,231.79,200.29,225.97,256.78,1.0
38868,2022-02-09 21:15:00+01:00,669.12,2022-02-09 21:00:00,215.81,217.79,208.05,389.72,1.0
38869,2022-02-09 21:30:00+01:00,383.492,2022-02-09 21:15:00,215.81,205.26,208.05,374.22,1.0
38870,2022-02-09 21:45:00+01:00,322.496,2022-02-09 21:30:00,215.81,207.17,208.05,269.59,1.0
38871,2022-02-09 22:00:00+01:00,-81.747,2022-02-09 21:45:00,215.81,197.22,208.05,-98.47,1.0
38872,2022-02-09 22:15:00+01:00,-319.651,2022-02-09 22:00:00,211.79,223.75,197.81,121.79,1.0
38873,2022-02-09 22:30:00+01:00,-212.315,2022-02-09 22:15:00,211.79,213.41,197.81,57.08,1.0
38874,2022-02-09 22:45:00+01:00,-0.274,2022-02-09 22:30:00,211.79,207.5,197.81,311.51,1.0
38875,2022-02-09 23:00:00+01:00,-41.563,2022-02-09 22:45:00,211.79,155.69,197.81,-75.34,1.0
38876,2022-02-09 23:15:00+01:00,-139.148,2022-02-09 23:00:00,196.7,208.96,177.42,-9.54,1.0
38877,2022-02-09 23:30:00+01:00,-212.594,2022-02-09 23:15:00,196.7,197.37,177.42,57.31,1.0
38878,2022-02-09 23:45:00+01:00,-220.821,2022-02-09 23:30:00,196.7,155.84,177.42,79.21,1.0
38879,2022-02-09 00:00:00+01:00,-133.696,2022-02-09 23:45:00,196.7,179.38,177.42,-10.31,1.0
38946,2022-02-10 16:45:00+01:00,41.77,2022-02-10 16:30:00,195.98,189.65,190.04,316.43,1.0
38947,2022-02-10 17:00:00+01:00,238.072,2022-02-10 16:45:00,195.98,208.68,190.04,320.99,1.0
38948,2022-02-10 17:15:00+01:00,700.594,2022-02-10 17:00:00,215.77,181.58,212.34,251.52,1.0
38949,2022-02-10 17:30:00+01:00,550.191,2022-02-10 17:15:00,215.77,200.41,212.34,252.15,1.0
38950,2022-02-10 17:45:00+01:00,866.777,2022-02-10 17:30:00,215.77,217.26,212.34,378.76,1.0
38951,2022-02-10 18:00:00+01:00,772.923,2022-02-10 17:45:00,215.77,240.22,212.34,377.88,1.0
38952,2022-02-10 18:15:00+01:00,-142.553,2022-02-10 18:00:00,229.58,251.77,232.58,128.19,1.0
38953,2022-02-10 18:30:00+01:00,-10.196,2022-02-10 18:15:00,229.58,239.76,232.58,-143.81,1.0
38954,2022-02-10 18:45:00+01:00,31.718,2022-02-10 18:30:00,229.58,237.64,232.58,350.82,1.0
38955,2022-02-10 19:00:00+01:00,402.133,2022-02-10 18:45:00,229.58,206.76,232.58,299.71,1.0
38956,2022-02-10 19:15:00+01:00,267.075,2022-02-10 19:00:00,212.49,252.72,226.37,254.16,1.0
38957,2022-02-10 19:30:00+01:00,-282.043,2022-02-10 19:15:00,212.49,221.48,226.37,66.56,1.0
38958,2022-02-10 19:45:00+01:00,-85.914,2022-02-10 19:30:00,212.49,218.57,226.37,-54.09,1.0
38959,2022-02-10 20:00:00+01:00,-162.446,2022-02-10 19:45:00,212.49,202.23,226.37,61.74,1.0
38960,2022-02-10 20:15:00+01:00,59.155,2022-02-10 20:00:00,187.28,244.9,216.36,347.26,1.0
38961,2022-02-10 20:30:00+01:00,-356.384,2022-02-10 20:15:00,187.28,214.93,216.36,69.97,1.0
38962,2022-02-10 20:45:00+01:00,-222.069,2022-02-10 20:30:00,187.28,205.46,216.36,75.00,1.0
38963,2022-02-10 21:00:00+01:00,43.516,2022-02-10 20:45:00,187.28,187.23,216.36,201.11,1.0
38964,2022-02-10 21:15:00+01:00,131.153,2022-02-10 21:00:00,179.37,218.21,201.87,306.99,1.0
38965,2022-02-10 21:30:00+01:00,-84.951,2022-02-10 21:15:00,179.37,210.98,201.87,27.62,1.0
38966,2022-02-10 21:45:00+01:00,181.178,2022-02-10 21:30:00,179.37,201.04,201.87,366.52,1.0
38967,2022-02-10 22:00:00+01:00,150.288,2022-02-10 21:45:00,179.37,166.35,201.87,227.73,1.0
38968,2022-02-10 22:15:00+01:00,365.049,2022-02-10 22:00:00,176.91,218.42,193.36,348.47,1.0
38969,2022-02-10 22:30:00+01:00,81.443,2022-02-10 22:15:00,176.91,203.95,193.36,330.22,1.0
38970,2022-02-10 22:45:00+01:00,-22.685,2022-02-10 22:30:00,176.91,185.85,193.36,-100.79,1.0
38971,2022-02-10 23:00:00+01:00,-76.561,2022-02-10 22:45:00,176.91,157.66,193.36,80.90,1.0
38972,2022-02-10 23:15:00+01:00,-567.741,2022-02-10 23:00:00,136.66,213.58,178.78,80.90,1.0
38973,2022-02-10 23:30:00+01:00,-337.073,2022-02-10 23:15:00,136.66,191.42,178.78,72.07,1.0
38974,2022-02-10 23:45:00+01:00,-35.672,2022-02-10 23:30:00,136.66,155.76,178.78,-80.74,1.0
38975,2022-02-10 00:00:00+01:00,41.933,2022-02-10 23:45:00,136.66,153.52,178.78,248.09,1.0
39042,2022-02-11 16:45:00+01:00,-151.127,2022-02-11 16:30:00,191.92,162.16,144.77,-15.01,1.0
39043,2022-02-11 17:00:00+01:00,330.353,2022-02-11 16:45:00,191.92,183.37,144.77,242.92,1.0
39044,2022-02-11 17:15:00+01:00,632.445,2022-02-11 17:00:00,220.57,107.16,176.87,214.51,1.0
39045,2022-02-11 17:30:00+01:00,430.535,2022-02-11 17:15:00,220.57,158.95,176.87,255.73,1.0
39046,2022-02-11 17:45:00+01:00,579.867,2022-02-11 17:30:00,220.57,186.22,176.87,311.86,1.0
39047,2022-02-11 18:00:00+01:00,828.368,2022-02-11 17:45:00,220.57,218.67,176.87,332.02,1.0
39048,2022-02-11 18:15:00+01:00,291.709,2022-02-11 18:00:00,243.35,186.66,194.52,247.86,1.0
39049,2022-02-11 18:30:00+01:00,152.895,2022-02-11 18:15:00,243.35,198.41,194.52,272.07,1.0
39050,2022-02-11 18:45:00+01:00,214.875,2022-02-11 18:30:00,243.35,216.02,194.52,284.70,1.0
39051,2022-02-11 19:00:00+01:00,325.675,2022-02-11 18:45:00,243.35,212.01,194.52,302.19,1.0
39052,2022-02-11 19:15:00+01:00,-183.761,2022-02-11 19:00:00,241.18,237.38,195.36,148.61,1.0
39053,2022-02-11 19:30:00+01:00,148.359,2022-02-11 19:15:00,241.18,191.65,195.36,299.70,1.0
39054,2022-02-11 19:45:00+01:00,455.199,2022-02-11 19:30:00,241.18,178.97,195.36,246.75,1.0
39055,2022-02-11 20:00:00+01:00,408.731,2022-02-11 19:45:00,241.18,174.19,195.36,211.91,1.0
39056,2022-02-11 20:15:00+01:00,26.568,2022-02-11 20:00:00,221.31,220.93,177.99,216.72,1.0
39057,2022-02-11 20:30:00+01:00,-33.028,2022-02-11 20:15:00,221.31,177.02,177.99,-87.16,1.0
39058,2022-02-11 20:45:00+01:00,259.457,2022-02-11 20:30:00,221.31,166.54,177.99,275.67,1.0
39059,2022-02-11 21:00:00+01:00,318.464,2022-02-11 20:45:00,221.31,154.25,177.99,213.45,1.0
39060,2022-02-11 21:15:00+01:00,4.208,2022-02-11 21:00:00,213.13,189.9,174.66,292.24,1.0
39061,2022-02-11 21:30:00+01:00,128.516,2022-02-11 21:15:00,213.13,176.11,174.66,280.45,1.0
39062,2022-02-11 21:45:00+01:00,-44.309,2022-02-11 21:30:00,213.13,172.59,174.66,-76.58,1.0
39063,2022-02-11 22:00:00+01:00,44.42,2022-02-11 21:45:00,213.13,167.5,174.66,189.78,1.0
39064,2022-02-11 22:15:00+01:00,-192.724,2022-02-11 22:00:00,205.48,178.4,170.02,71.56,1.0
39065,2022-02-11 22:30:00+01:00,47.081,2022-02-11 22:15:00,205.48,173.51,170.02,299.17,1.0
39066,2022-02-11 22:45:00+01:00,220.401,2022-02-11 22:30:00,205.48,172.37,170.02,216.95,1.0
39067,2022-02-11 23:00:00+01:00,475.465,2022-02-11 22:45:00,205.48,160.08,170.02,216.65,1.0
39068,2022-02-11 23:15:00+01:00,255.865,2022-02-11 23:00:00,190.1,179.74,160.73,211.60,1.0
39069,2022-02-11 23:30:00+01:00,41.609,2022-02-11 23:15:00,190.1,175.7,160.73,288.33,1.0
39070,2022-02-11 23:45:00+01:00,-145.447,2022-02-11 23:30:00,190.1,169.7,160.73,92.63,1.0
39071,2022-02-11 00:00:00+01:00,15.218,2022-02-11 23:45:00,190.1,140.88,160.73,280.29,1.0
39138,2022-02-12 16:45:00+01:00,572.095,2022-02-12 16:30:00,171.56,163.18,141.2,338.07,1.0
39139,2022-02-12 17:00:00+01:00,-135.367,2022-02-12 16:45:00,171.56,394.51,141.2,124.84,1.0
39140,2022-02-12 17:15:00+01:00,-286.839,2022-02-12 17:00:00,194.89,149.87,182.4,71.34,1.0
39141,2022-02-12 17:30:00+01:00,-506.293,2022-02-12 17:15:00,194.89,181.73,182.4,141.87,1.0
39142,2022-02-12 17:45:00+01:00,-360.507,2022-02-12 17:30:00,194.89,229.33,182.4,153.12,1.0
39143,2022-02-12 18:00:00+01:00,-213.955,2022-02-12 17:45:00,194.89,241.51,182.4,139.02,1.0
39144,2022-02-12 18:15:00+01:00,-226.939,2022-02-12 18:00:00,191.8,219.63,182.37,130.28,1.0
39145,2022-02-12 18:30:00+01:00,-475.819,2022-02-12 18:15:00,191.8,181.88,182.37,66.56,1.0
39146,2022-02-12 18:45:00+01:00,-662.374,2022-02-12 18:30:00,191.8,160.97,182.37,76.56,1.0
39147,2022-02-12 19:00:00+01:00,-699.429,2022-02-12 18:45:00,191.8,144.29,182.37,64.09,1.0
39148,2022-02-12 19:15:00+01:00,-659.526,2022-02-12 19:00:00,140.88,172.58,145.88,28.83,1.0
39149,2022-02-12 19:30:00+01:00,-415.66,2022-02-12 19:15:00,140.88,147.65,145.88,27.19,1.0
39150,2022-02-12 19:45:00+01:00,-184.326,2022-02-12 19:30:00,140.88,123.47,145.88,44.00,1.0
39151,2022-02-12 20:00:00+01:00,-177.429,2022-02-12 19:45:00,140.88,99.71,145.88,40.05,1.0
39152,2022-02-12 20:15:00+01:00,-603.688,2022-02-12 20:00:00,121.12,146.33,119.1,45.37,1.0
39153,2022-02-12 20:30:00+01:00,-548.607,2022-02-12 20:15:00,121.12,129.48,119.1,-65.49,1.0
39154,2022-02-12 20:45:00+01:00,-804.368,2022-02-12 20:30:00,121.12,112.08,119.1,-3.64,1.0
39155,2022-02-12 21:00:00+01:00,-1115.515,2022-02-12 20:45:00,121.12,88.05,119.1,-46.70,1.0
39156,2022-02-12 21:15:00+01:00,-346.75,2022-02-12 21:00:00,104.74,124.3,103.54,-43.20,1.0
39157,2022-02-12 21:30:00+01:00,-224.871,2022-02-12 21:15:00,104.74,93.87,103.54,51.14,1.0
39158,2022-02-12 21:45:00+01:00,-342.004,2022-02-12 21:30:00,104.74,82.4,103.54,38.66,1.0
39159,2022-02-12 22:00:00+01:00,-152.81,2022-02-12 21:45:00,104.74,68.43,103.54,-6.90,1.0
39160,2022-02-12 22:15:00+01:00,70.645,2022-02-12 22:00:00,109.29,124.03,101.71,234.23,1.0
39161,2022-02-12 22:30:00+01:00,16.76,2022-02-12 22:15:00,109.29,105.37,101.71,222.16,1.0
39162,2022-02-12 22:45:00+01:00,84.809,2022-02-12 22:30:00,109.29,90.93,101.71,240.23,1.0
39163,2022-02-12 23:00:00+01:00,159.715,2022-02-12 22:45:00,109.29,78.29,101.71,98.62,1.0
39164,2022-02-12 23:15:00+01:00,-211.634,2022-02-12 23:00:00,101.7,128.88,98.28,54.59,1.0
39165,2022-02-12 23:30:00+01:00,-443.38,2022-02-12 23:15:00,101.7,114.05,98.28,32.45,1.0
39166,2022-02-12 23:45:00+01:00,-339.932,2022-02-12 23:30:00,101.7,85.55,98.28,26.65,1.0
39167,2022-02-12 00:00:00+01:00,-83.193,2022-02-12 23:45:00,101.7,44.93,98.28,-32.18,1.0
39234,2022-02-13 16:45:00+01:00,-205.04,2022-02-13 16:30:00,92.47,126.17,98.99,78.01,1.0
39235,2022-02-13 17:00:00+01:00,-465.226,2022-02-13 16:45:00,92.47,146.14,98.99,48.13,1.0
39236,2022-02-13 17:15:00+01:00,-262.214,2022-02-13 17:00:00,115.71,102.37,127.0,0.36,1.0
39237,2022-02-13 17:30:00+01:00,-602.462,2022-02-13 17:15:00,115.71,118.59,127.0,42.97,1.0
39238,2022-02-13 17:45:00+01:00,-502.228,2022-02-13 17:30:00,115.71,128.71,127.0,46.56,1.0
39239,2022-02-13 18:00:00+01:00,-424.137,2022-02-13 17:45:00,115.71,119.15,127.0,54.18,1.0
39240,2022-02-13 18:15:00+01:00,268.674,2022-02-13 18:00:00,119.11,157.31,124.91,240.91,1.0
39241,2022-02-13 18:30:00+01:00,-130.947,2022-02-13 18:15:00,119.11,117.0,124.91,75.23,1.0
39242,2022-02-13 18:45:00+01:00,-528.157,2022-02-13 18:30:00,119.11,96.5,124.91,39.53,1.0
39243,2022-02-13 19:00:00+01:00,-167.715,2022-02-13 18:45:00,119.11,84.75,124.91,39.46,1.0
39244,2022-02-13 19:15:00+01:00,-368.705,2022-02-13 19:00:00,92.33,118.64,97.71,52.59,1.0
39245,2022-02-13 19:30:00+01:00,-465.991,2022-02-13 19:15:00,92.33,105.38,97.71,54.92,1.0
39246,2022-02-13 19:45:00+01:00,-357.169,2022-02-13 19:30:00,92.33,75.24,97.71,31.11,1.0
39247,2022-02-13 20:00:00+01:00,-211.611,2022-02-13 19:45:00,92.33,55.29,97.71,20.61,1.0
39248,2022-02-13 20:15:00+01:00,53.704,2022-02-13 20:00:00,87.18,93.73,85.17,216.51,1.0
39249,2022-02-13 20:30:00+01:00,172.871,2022-02-13 20:15:00,87.18,87.46,85.17,234.97,1.0
39250,2022-02-13 20:45:00+01:00,114.463,2022-02-13 20:30:00,87.18,67.72,85.17,230.88,1.0
39251,2022-02-13 21:00:00+01:00,-137.378,2022-02-13 20:45:00,87.18,36.53,85.17,5.86,1.0
39252,2022-02-13 21:15:00+01:00,-58.533,2022-02-13 21:00:00,81.39,90.2,78.2,17.35,1.0
39253,2022-02-13 21:30:00+01:00,-211.78,2022-02-13 21:15:00,81.39,75.93,78.2,49.37,1.0
39254,2022-02-13 21:45:00+01:00,-203.358,2022-02-13 21:30:00,81.39,64.92,78.2,35.95,1.0
39255,2022-02-13 22:00:00+01:00,-374.023,2022-02-13 21:45:00,81.39,46.69,78.2,-13.23,1.0
39256,2022-02-13 22:15:00+01:00,303.422,2022-02-13 22:00:00,88.59,109.0,88.84,290.92,1.0
39257,2022-02-13 22:30:00+01:00,459.78,2022-02-13 22:15:00,88.59,105.44,88.84,218.94,1.0
39258,2022-02-13 22:45:00+01:00,482.059,2022-02-13 22:30:00,88.59,108.37,88.84,267.23,1.0
39259,2022-02-13 23:00:00+01:00,134.557,2022-02-13 22:45:00,88.59,71.97,88.84,242.34,1.0
39260,2022-02-13 23:15:00+01:00,150.263,2022-02-13 23:00:00,63.23,119.1,83.34,243.25,1.0
39261,2022-02-13 23:30:00+01:00,180.664,2022-02-13 23:15:00,63.23,97.45,83.34,218.58,1.0
39262,2022-02-13 23:45:00+01:00,423.613,2022-02-13 23:30:00,63.23,69.56,83.34,281.57,1.0
39263,2022-02-13 00:00:00+01:00,199.297,2022-02-13 23:45:00,63.23,75.47,83.34,255.30,1.0
39331,2022-02-14 17:00:00+01:00,-501.638,2022-02-14 16:45:00,144.52,231.52,172.33,131.82,1.0
39332,2022-02-14 17:15:00+01:00,-400.31,2022-02-14 17:00:00,184.58,169.73,204.31,113.31,1.0
39333,2022-02-14 17:30:00+01:00,-669.383,2022-02-14 17:15:00,184.58,192.99,204.31,57.52,1.0
39334,2022-02-14 17:45:00+01:00,-202.458,2022-02-14 17:30:00,184.58,209.57,204.31,100.91,1.0
39335,2022-02-14 18:00:00+01:00,234.208,2022-02-14 17:45:00,184.58,248.42,204.31,320.39,1.0
39336,2022-02-14 18:15:00+01:00,239.829,2022-02-14 18:00:00,197.13,233.79,220.85,310.26,1.0
39337,2022-02-14 18:30:00+01:00,277.096,2022-02-14 18:15:00,197.13,227.9,220.85,306.93,1.0
39338,2022-02-14 18:45:00+01:00,-129.088,2022-02-14 18:30:00,197.13,229.2,220.85,190.17,1.0
39339,2022-02-14 19:00:00+01:00,-606.388,2022-02-14 18:45:00,197.13,209.36,220.85,-13.44,1.0
39340,2022-02-14 19:15:00+01:00,-53.525,2022-02-14 19:00:00,167.3,259.97,204.26,40.34,1.0
39341,2022-02-14 19:30:00+01:00,128.069,2022-02-14 19:15:00,167.3,222.98,204.26,264.60,1.0
39342,2022-02-14 19:45:00+01:00,-91.097,2022-02-14 19:30:00,167.3,172.25,204.26,9.32,1.0
39343,2022-02-14 20:00:00+01:00,282.416,2022-02-14 19:45:00,167.3,158.14,204.26,191.99,1.0
39344,2022-02-14 20:15:00+01:00,117.282,2022-02-14 20:00:00,148.44,222.08,180.97,330.47,1.0
39345,2022-02-14 20:30:00+01:00,-65.692,2022-02-14 20:15:00,148.44,180.68,180.97,-76.24,1.0
39346,2022-02-14 20:45:00+01:00,367.063,2022-02-14 20:30:00,148.44,162.76,180.97,241.60,1.0
39347,2022-02-14 21:00:00+01:00,332.329,2022-02-14 20:45:00,148.44,145.3,180.97,231.56,1.0
39348,2022-02-14 21:15:00+01:00,-52.764,2022-02-14 21:00:00,115.49,166.64,143.9,-42.33,1.0
39349,2022-02-14 21:30:00+01:00,-62.488,2022-02-14 21:15:00,115.49,148.47,143.9,-41.12,1.0
39350,2022-02-14 21:45:00+01:00,-157.546,2022-02-14 21:30:00,115.49,134.41,143.9,-15.20,1.0
39351,2022-02-14 22:00:00+01:00,-461.916,2022-02-14 21:45:00,115.49,106.6,143.9,44.97,1.0
39352,2022-02-14 22:15:00+01:00,-1.104,2022-02-14 22:00:00,123.05,186.96,150.84,266.09,1.0
39353,2022-02-14 22:30:00+01:00,12.318,2022-02-14 22:15:00,123.05,162.5,150.84,268.89,1.0
39354,2022-02-14 22:45:00+01:00,-454.416,2022-02-14 22:30:00,123.05,138.59,150.84,83.03,1.0
39355,2022-02-14 23:00:00+01:00,-167.241,2022-02-14 22:45:00,123.05,103.42,150.84,77.97,1.0
39356,2022-02-14 23:15:00+01:00,-98.902,2022-02-14 23:00:00,110.94,163.29,121.23,-18.96,1.0
39357,2022-02-14 23:30:00+01:00,-241.114,2022-02-14 23:15:00,110.94,147.78,121.23,38.28,1.0
39358,2022-02-14 23:45:00+01:00,-82.504,2022-02-14 23:30:00,110.94,109.06,121.23,0.14,1.0
39359,2022-02-14 00:00:00+01:00,-503.652,2022-02-14 23:45:00,110.94,57.25,121.23,-16.99,1.0
39427,2022-02-15 17:00:00+01:00,-505.278,2022-02-15 16:45:00,145.26,202.4,180.53,121.44,1.0
39428,2022-02-15 17:15:00+01:00,-10.397,2022-02-15 17:00:00,173.23,149.3,195.09,-102.40,1.0
39429,2022-02-15 17:30:00+01:00,603.575,2022-02-15 17:15:00,173.23,184.31,195.09,314.41,1.0
39430,2022-02-15 17:45:00+01:00,562.988,2022-02-15 17:30:00,173.23,207.07,195.09,313.49,1.0
39431,2022-02-15 18:00:00+01:00,458.992,2022-02-15 17:45:00,173.23,217.96,195.09,323.45,1.0
39432,2022-02-15 18:15:00+01:00,934.458,2022-02-15 18:00:00,174.29,270.44,224.61,458.75,1.0
39433,2022-02-15 18:30:00+01:00,717.776,2022-02-15 18:15:00,174.29,250.33,224.61,444.51,1.0
39434,2022-02-15 18:45:00+01:00,-183.122,2022-02-15 18:30:00,174.29,228.57,224.61,78.13,1.0
39435,2022-02-15 19:00:00+01:00,-831.95,2022-02-15 18:45:00,174.29,203.7,224.61,84.52,1.0
39436,2022-02-15 19:15:00+01:00,-555.561,2022-02-15 19:00:00,115.28,254.78,172.23,53.52,1.0
39437,2022-02-15 19:30:00+01:00,-536.364,2022-02-15 19:15:00,115.28,187.41,172.23,59.81,1.0
39438,2022-02-15 19:45:00+01:00,-151.608,2022-02-15 19:30:00,115.28,134.19,172.23,-11.96,1.0
39439,2022-02-15 20:00:00+01:00,6.916,2022-02-15 19:45:00,115.28,103.94,172.23,115.44,1.0
39440,2022-02-15 20:15:00+01:00,-308.719,2022-02-15 20:00:00,105.31,183.16,123.98,-52.23,1.0
39441,2022-02-15 20:30:00+01:00,-369.082,2022-02-15 20:15:00,105.31,150.83,123.98,40.70,1.0
39442,2022-02-15 20:45:00+01:00,-235.869,2022-02-15 20:30:00,105.31,94.55,123.98,-1.79,1.0
39443,2022-02-15 21:00:00+01:00,-658.188,2022-02-15 20:45:00,105.31,44.45,123.98,-31.99,1.0
39444,2022-02-15 21:15:00+01:00,-559.514,2022-02-15 21:00:00,91.51,156.24,104.09,-59.17,1.0
39445,2022-02-15 21:30:00+01:00,-763.726,2022-02-15 21:15:00,91.51,111.9,104.09,-21.83,1.0
39446,2022-02-15 21:45:00+01:00,-126.264,2022-02-15 21:30:00,91.51,86.0,104.09,-47.64,1.0
39447,2022-02-15 22:00:00+01:00,-170.117,2022-02-15 21:45:00,91.51,42.35,104.09,3.06,1.0
39448,2022-02-15 22:15:00+01:00,705.78,2022-02-15 22:00:00,101.91,139.89,105.86,255.01,1.0
39449,2022-02-15 22:30:00+01:00,187.204,2022-02-15 22:15:00,101.91,126.32,105.86,234.40,1.0
39450,2022-02-15 22:45:00+01:00,346.0,2022-02-15 22:30:00,101.91,105.56,105.86,236.89,1.0
39451,2022-02-15 23:00:00+01:00,472.491,2022-02-15 22:45:00,101.91,68.78,105.86,357.11,1.0
39452,2022-02-15 23:15:00+01:00,202.757,2022-02-15 23:00:00,87.91,122.82,95.12,247.25,1.0
39453,2022-02-15 23:30:00+01:00,12.867,2022-02-15 23:15:00,87.91,102.92,95.12,213.61,1.0
