Time,,Time,BETR.,time,Day Ahead Price hourly [in EUR/MWh],Intraday Price Price Quarter Hourly  [in EUR/MWh],Intraday Price Hourly  [in EUR/MWh],Imbalance Price Quarter Hourly  [in EUR/MWh],new_col,date,Year,multiplier,spread,PnL,Cum_PnL
2021-11-20,31088,2021-11-20 20:15:00+01:00,41.065,2021-11-20 20:00:00,88.61,146.86,118.9,235.02,19,2021-11-20,2021,0,88.16,0.0,33918.52999999998
2021-11-20,31089,2021-11-20 20:30:00+01:00,264.813,2021-11-20 20:15:00,88.61,120.15,118.9,292.47,20,2021-11-20,2021,0,172.32000000000002,0.0,33918.52999999998
2021-11-20,31090,2021-11-20 20:45:00+01:00,96.943,2021-11-20 20:30:00,88.61,109.41,118.9,251.19,21,2021-11-20,2021,-1,141.78,-141.78,33776.74999999998
2021-11-20,31091,2021-11-20 21:00:00+01:00,343.044,2021-11-20 20:45:00,88.61,78.82,118.9,240.65,22,2021-11-20,2021,-1,161.83,-161.83,33614.91999999998
2021-11-20,31092,2021-11-20 21:15:00+01:00,322.575,2021-11-20 21:00:00,83.2,138.57,104.63,290.84,23,2021-11-20,2021,-1,152.26999999999998,-152.26999999999998,33462.64999999998
2021-11-20,31093,2021-11-20 21:30:00+01:00,103.624,2021-11-20 21:15:00,83.2,106.9,104.63,238.67,24,2021-11-20,2021,-1,131.76999999999998,-131.76999999999998,33330.87999999998
2021-11-20,31094,2021-11-20 21:45:00+01:00,7.782,2021-11-20 21:30:00,83.2,97.06,104.63,210.41,25,2021-11-20,2021,-1,113.35,-113.35,33217.529999999984
2021-11-20,31095,2021-11-20 22:00:00+01:00,507.243,2021-11-20 21:45:00,83.2,83.47,104.63,206.25,26,2021-11-20,2021,-1,122.78,-122.78,33094.749999999985
2021-11-20,31096,2021-11-20 22:15:00+01:00,301.892,2021-11-20 22:00:00,85.01,157.22,113.38,309.4,27,2021-11-20,2021,-1,152.17999999999998,-152.17999999999998,32942.569999999985
2021-11-20,31097,2021-11-20 22:30:00+01:00,-38.194,2021-11-20 22:15:00,85.01,137.25,113.38,-5.52,28,2021-11-20,2021,-1,-142.77,142.77,33085.33999999998
2021-11-20,31098,2021-11-20 22:45:00+01:00,-1271.82,2021-11-20 22:30:00,85.01,105.08,113.38,32.22,29,2021-11-20,2021,-1,-72.86,72.86,33158.19999999998
2021-11-20,31099,2021-11-20 23:00:00+01:00,-1438.094,2021-11-20 22:45:00,85.01,87.7,113.38,40.12,30,2021-11-20,2021,-1,-47.580000000000005,47.580000000000005,33205.779999999984
2021-11-20,31100,2021-11-20 23:15:00+01:00,-246.108,2021-11-20 23:00:00,85.01,152.62,111.4,-64.62,31,2021-11-20,2021,-1,-217.24,217.24,33423.01999999998
2021-11-20,31101,2021-11-20 23:30:00+01:00,75.285,2021-11-20 23:15:00,85.01,144.85,111.4,237.35,32,2021-11-20,2021,-1,92.5,-92.5,33330.51999999998
2021-11-20,31102,2021-11-20 23:45:00+01:00,52.075,2021-11-20 23:30:00,85.01,121.03,111.4,231.44,33,2021-11-20,2021,-1,110.41,-110.41,33220.10999999998
2021-11-20,31103,2021-11-20 00:00:00+01:00,-119.357,2021-11-20 23:45:00,85.01,80.7,111.4,247.02,34,2021-11-20,2021,-1,166.32,-166.32,33053.78999999998
2021-11-21,31166,2021-11-21 15:45:00+01:00,87.675,2021-11-21 15:30:00,198.0,239.11,220.18,333.41,1,2021-11-21,2021,0,94.30000000000001,0.0,33053.78999999998
2021-11-21,31167,2021-11-21 16:00:00+01:00,-395.977,2021-11-21 15:45:00,198.0,249.98,220.18,151.23,2,2021-11-21,2021,0,-98.75,-0.0,33053.78999999998
2021-11-21,31168,2021-11-21 16:15:00+01:00,-339.264,2021-11-21 16:00:00,213.63,195.77,227.0,109.07,3,2021-11-21,2021,-1,-86.70000000000002,86.70000000000002,33140.489999999976
2021-11-21,31169,2021-11-21 16:30:00+01:00,-121.473,2021-11-21 16:15:00,213.63,220.66,227.0,87.09,4,2021-11-21,2021,-1,-133.57,133.57,33274.059999999976
2021-11-21,31170,2021-11-21 16:45:00+01:00,-68.732,2021-11-21 16:30:00,213.63,218.8,227.0,90.89,5,2021-11-21,2021,0,-127.91000000000001,-0.0,33274.059999999976
2021-11-21,31171,2021-11-21 17:00:00+01:00,256.247,2021-11-21 16:45:00,213.63,238.66,227.0,316.57,6,2021-11-21,2021,0,77.91,0.0,33274.059999999976
2021-11-21,31172,2021-11-21 17:15:00+01:00,443.472,2021-11-21 17:00:00,240.0,206.75,237.8,293.71,7,2021-11-21,2021,0,86.95999999999998,0.0,33274.059999999976
2021-11-21,31173,2021-11-21 17:30:00+01:00,328.334,2021-11-21 17:15:00,240.0,222.63,237.8,298.95,8,2021-11-21,2021,0,76.32,0.0,33274.059999999976
2021-11-21,31174,2021-11-21 17:45:00+01:00,195.756,2021-11-21 17:30:00,240.0,239.57,237.8,276.75,9,2021-11-21,2021,0,37.18000000000001,0.0,33274.059999999976
2021-11-21,31175,2021-11-21 18:00:00+01:00,-162.689,2021-11-21 17:45:00,240.0,244.87,237.8,140.13,10,2021-11-21,2021,0,-104.74000000000001,-0.0,33274.059999999976
2021-11-21,31176,2021-11-21 18:15:00+01:00,-474.088,2021-11-21 18:00:00,247.76,274.91,250.98,108.95,11,2021-11-21,2021,-1,-165.96000000000004,165.96000000000004,33440.019999999975
2021-11-21,31177,2021-11-21 18:30:00+01:00,-274.267,2021-11-21 18:15:00,247.76,254.39,250.98,133.99,12,2021-11-21,2021,-1,-120.39999999999998,120.39999999999998,33560.41999999998
2021-11-21,31178,2021-11-21 18:45:00+01:00,-202.743,2021-11-21 18:30:00,247.76,235.43,250.98,174.48,13,2021-11-21,2021,-1,-60.95000000000002,60.95000000000002,33621.36999999997
2021-11-21,31179,2021-11-21 19:00:00+01:00,-175.753,2021-11-21 18:45:00,247.76,208.91,250.98,161.39,14,2021-11-21,2021,-1,-47.52000000000001,47.52000000000001,33668.88999999997
2021-11-21,31180,2021-11-21 19:15:00+01:00,197.316,2021-11-21 19:00:00,225.0,249.31,234.59,299.57,15,2021-11-21,2021,-1,50.25999999999999,-50.25999999999999,33618.62999999997
2021-11-21,31181,2021-11-21 19:30:00+01:00,77.154,2021-11-21 19:15:00,225.0,228.83,234.59,309.08,16,2021-11-21,2021,-1,80.24999999999997,-80.24999999999997,33538.37999999997
2021-11-21,31182,2021-11-21 19:45:00+01:00,119.643,2021-11-21 19:30:00,225.0,206.8,234.59,282.36,17,2021-11-21,2021,-1,75.56,-75.56,33462.81999999997
2021-11-21,31183,2021-11-21 20:00:00+01:00,129.867,2021-11-21 19:45:00,225.0,202.01,234.59,314.15,18,2021-11-21,2021,-1,112.13999999999999,-112.13999999999999,33350.67999999997
2021-11-21,31184,2021-11-21 20:15:00+01:00,176.774,2021-11-21 20:00:00,185.0,232.84,209.65,306.08,19,2021-11-21,2021,0,73.23999999999998,0.0,33350.67999999997
2021-11-21,31185,2021-11-21 20:30:00+01:00,22.124,2021-11-21 20:15:00,185.0,219.91,209.65,320.67,20,2021-11-21,2021,0,100.76000000000002,0.0,33350.67999999997
2021-11-21,31186,2021-11-21 20:45:00+01:00,-127.424,2021-11-21 20:30:00,185.0,213.86,209.65,75.23,21,2021-11-21,2021,-1,-138.63,138.63,33489.30999999997
2021-11-21,31187,2021-11-21 21:00:00+01:00,-12.918,2021-11-21 20:45:00,185.0,195.01,209.65,-109.4,22,2021-11-21,2021,-1,-304.40999999999997,304.40999999999997,33793.71999999997
2021-11-21,31188,2021-11-21 21:15:00+01:00,-60.68,2021-11-21 21:00:00,145.39,220.62,201.86,-88.62,23,2021-11-21,2021,-1,-309.24,309.24,34102.95999999997
2021-11-21,31189,2021-11-21 21:30:00+01:00,-331.327,2021-11-21 21:15:00,145.39,227.96,201.86,116.44,24,2021-11-21,2021,-1,-111.52000000000001,111.52000000000001,34214.47999999997
2021-11-21,31190,2021-11-21 21:45:00+01:00,93.732,2021-11-21 21:30:00,145.39,190.94,201.86,334.6,25,2021-11-21,2021,-1,143.66000000000003,-143.66000000000003,34070.81999999996
2021-11-21,31191,2021-11-21 22:00:00+01:00,-54.728,2021-11-21 21:45:00,145.39,173.2,201.86,-90.88,26,2021-11-21,2021,-1,-264.08,264.08,34334.899999999965
2021-11-21,31192,2021-11-21 22:15:00+01:00,-219.916,2021-11-21 22:00:00,146.88,236.07,205.08,143.52,27,2021-11-21,2021,-1,-92.54999999999998,92.54999999999998,34427.44999999997
2021-11-21,31193,2021-11-21 22:30:00+01:00,-158.794,2021-11-21 22:15:00,146.88,227.04,205.08,72.27,28,2021-11-21,2021,-1,-154.76999999999998,154.76999999999998,34582.219999999965
2021-11-21,31194,2021-11-21 22:45:00+01:00,-181.545,2021-11-21 22:30:00,146.88,200.86,205.08,59.98,29,2021-11-21,2021,-1,-140.88000000000002,140.88000000000002,34723.09999999996
2021-11-21,31195,2021-11-21 23:00:00+01:00,-71.086,2021-11-21 22:45:00,146.88,181.33,205.08,-43.11,30,2021-11-21,2021,-1,-224.44,224.44,34947.539999999964
2021-11-21,31196,2021-11-21 23:15:00+01:00,49.388,2021-11-21 23:00:00,116.82,195.79,172.47,293.28,31,2021-11-21,2021,-1,97.48999999999998,-97.48999999999998,34850.04999999997
2021-11-21,31197,2021-11-21 23:30:00+01:00,173.904,2021-11-21 23:15:00,116.82,186.02,172.47,294.63,32,2021-11-21,2021,-1,108.60999999999999,-108.60999999999999,34741.439999999966
2021-11-21,31198,2021-11-21 23:45:00+01:00,37.111,2021-11-21 23:30:00,116.82,164.06,172.47,288.04,33,2021-11-21,2021,-1,123.98000000000002,-123.98000000000002,34617.45999999996
2021-11-21,31199,2021-11-21 00:00:00+01:00,-167.148,2021-11-21 23:45:00,116.82,143.5,172.47,48.61,34,2021-11-21,2021,-1,-94.89,94.89,34712.34999999996
2021-11-22,31262,2021-11-22 15:45:00+01:00,-114.114,2021-11-22 15:30:00,279.47,261.52,264.5,174.02,1,2021-11-22,2021,0,-87.49999999999997,-0.0,34712.34999999996
2021-11-22,31263,2021-11-22 16:00:00+01:00,-113.156,2021-11-22 15:45:00,279.47,274.44,264.5,197.4,2,2021-11-22,2021,0,-77.03999999999999,-0.0,34712.34999999996
2021-11-22,31264,2021-11-22 16:15:00+01:00,-215.051,2021-11-22 16:00:00,288.51,259.16,281.31,179.24,3,2021-11-22,2021,-1,-79.92000000000002,79.92000000000002,34792.26999999996
2021-11-22,31265,2021-11-22 16:30:00+01:00,-260.071,2021-11-22 16:15:00,288.51,278.82,281.31,179.93,4,2021-11-22,2021,-1,-98.88999999999999,98.88999999999999,34891.15999999996
2021-11-22,31266,2021-11-22 16:45:00+01:00,1.837,2021-11-22 16:30:00,288.51,266.76,281.31,-185.54,5,2021-11-22,2021,0,-452.29999999999995,-0.0,34891.15999999996
2021-11-22,31267,2021-11-22 17:00:00+01:00,126.754,2021-11-22 16:45:00,288.51,289.56,281.31,404.71,6,2021-11-22,2021,0,115.14999999999998,0.0,34891.15999999996
2021-11-22,31268,2021-11-22 17:15:00+01:00,191.026,2021-11-22 17:00:00,318.87,270.94,304.64,374.65,7,2021-11-22,2021,0,103.70999999999998,0.0,34891.15999999996
2021-11-22,31269,2021-11-22 17:30:00+01:00,-180.564,2021-11-22 17:15:00,318.87,288.79,304.64,136.3,8,2021-11-22,2021,0,-152.49,-0.0,34891.15999999996
2021-11-22,31270,2021-11-22 17:45:00+01:00,-285.963,2021-11-22 17:30:00,318.87,290.83,304.64,192.97,9,2021-11-22,2021,0,-97.85999999999999,-0.0,34891.15999999996
2021-11-22,31271,2021-11-22 18:00:00+01:00,-63.71,2021-11-22 17:45:00,318.87,266.43,304.64,149.31,10,2021-11-22,2021,0,-117.12,-0.0,34891.15999999996
2021-11-22,31272,2021-11-22 18:15:00+01:00,640.247,2021-11-22 18:00:00,302.0,293.62,286.57,355.4,11,2021-11-22,2021,-1,61.77999999999997,-61.77999999999997,34829.37999999996
2021-11-22,31273,2021-11-22 18:30:00+01:00,589.692,2021-11-22 18:15:00,302.0,257.66,286.57,347.79,12,2021-11-22,2021,-1,90.13,-90.13,34739.24999999996
2021-11-22,31274,2021-11-22 18:45:00+01:00,209.109,2021-11-22 18:30:00,302.0,271.78,286.57,318.77,13,2021-11-22,2021,-1,46.99000000000001,-46.99000000000001,34692.259999999966
2021-11-22,31275,2021-11-22 19:00:00+01:00,189.654,2021-11-22 18:45:00,302.0,260.88,286.57,450.96,14,2021-11-22,2021,-1,190.07999999999998,-190.07999999999998,34502.179999999964
2021-11-22,31276,2021-11-22 19:15:00+01:00,-205.167,2021-11-22 19:00:00,254.39,267.72,231.82,121.12,15,2021-11-22,2021,-1,-146.60000000000002,146.60000000000002,34648.77999999996
2021-11-22,31277,2021-11-22 19:30:00+01:00,-82.476,2021-11-22 19:15:00,254.39,233.94,231.82,-112.38,16,2021-11-22,2021,-1,-346.32,346.32,34995.09999999996
2021-11-22,31278,2021-11-22 19:45:00+01:00,-162.892,2021-11-22 19:30:00,254.39,205.97,231.82,97.23,17,2021-11-22,2021,-1,-108.74,108.74,35103.83999999996
2021-11-22,31279,2021-11-22 20:00:00+01:00,277.798,2021-11-22 19:45:00,254.39,162.54,231.82,214.26,18,2021-11-22,2021,-1,51.72,-51.72,35052.11999999996
2021-11-22,31280,2021-11-22 20:15:00+01:00,-58.045,2021-11-22 20:00:00,232.92,268.09,209.45,-97.06,19,2021-11-22,2021,0,-365.15,-0.0,35052.11999999996
2021-11-22,31281,2021-11-22 20:30:00+01:00,-71.105,2021-11-22 20:15:00,232.92,229.08,209.45,-92.49,20,2021-11-22,2021,0,-321.57,-0.0,35052.11999999996
2021-11-22,31282,2021-11-22 20:45:00+01:00,-73.416,2021-11-22 20:30:00,232.92,174.62,209.45,-90.73,21,2021-11-22,2021,-1,-265.35,265.35,35317.46999999996
2021-11-22,31283,2021-11-22 21:00:00+01:00,81.271,2021-11-22 20:45:00,232.92,120.87,209.45,335.06,22,2021-11-22,2021,-1,214.19,-214.19,35103.279999999955
2021-11-22,31284,2021-11-22 21:15:00+01:00,334.999,2021-11-22 21:00:00,202.11,250.09,193.24,330.21,23,2021-11-22,2021,-1,80.11999999999998,-80.11999999999998,35023.15999999995
2021-11-22,31285,2021-11-22 21:30:00+01:00,416.993,2021-11-22 21:15:00,202.11,200.6,193.24,333.82,24,2021-11-22,2021,-1,133.22,-133.22,34889.93999999995
2021-11-22,31286,2021-11-22 21:45:00+01:00,231.703,2021-11-22 21:30:00,202.11,162.34,193.24,262.02,25,2021-11-22,2021,-1,99.67999999999998,-99.67999999999998,34790.25999999995
2021-11-22,31287,2021-11-22 22:00:00+01:00,-161.33,2021-11-22 21:45:00,202.11,143.0,193.24,6.4,26,2021-11-22,2021,-1,-136.6,136.6,34926.85999999995
2021-11-22,31288,2021-11-22 22:15:00+01:00,102.052,2021-11-22 22:00:00,202.26,214.75,185.94,294.11,27,2021-11-22,2021,-1,79.36000000000001,-79.36000000000001,34847.49999999995
2021-11-22,31289,2021-11-22 22:30:00+01:00,13.217,2021-11-22 22:15:00,202.26,257.49,185.94,385.95,28,2021-11-22,2021,-1,128.45999999999998,-128.45999999999998,34719.03999999995
2021-11-22,31290,2021-11-22 22:45:00+01:00,-485.56,2021-11-22 22:30:00,202.26,170.66,185.94,103.51,29,2021-11-22,2021,-1,-67.14999999999999,67.14999999999999,34786.18999999995
2021-11-22,31291,2021-11-22 23:00:00+01:00,-500.093,2021-11-22 22:45:00,202.26,146.63,185.94,66.05,30,2021-11-22,2021,-1,-80.58,80.58,34866.76999999995
2021-11-22,31292,2021-11-22 23:15:00+01:00,-364.952,2021-11-22 23:00:00,139.43,205.21,163.72,154.8,31,2021-11-22,2021,-1,-50.41,50.41,34917.17999999996
2021-11-22,31293,2021-11-22 23:30:00+01:00,302.195,2021-11-22 23:15:00,139.43,189.62,163.72,297.09,32,2021-11-22,2021,-1,107.46999999999997,-107.46999999999997,34809.709999999955
2021-11-22,31294,2021-11-22 23:45:00+01:00,259.452,2021-11-22 23:30:00,139.43,153.18,163.72,281.72,33,2021-11-22,2021,-1,128.54000000000002,-128.54000000000002,34681.169999999955
2021-11-22,31295,2021-11-22 00:00:00+01:00,298.428,2021-11-22 23:45:00,139.43,125.77,163.72,193.67,34,2021-11-22,2021,-1,67.89999999999999,-67.89999999999999,34613.26999999995
2021-11-23,31358,2021-11-23 15:45:00+01:00,92.866,2021-11-23 15:30:00,300.0,280.84,293.93,426.57,1,2021-11-23,2021,0,145.73000000000002,0.0,34613.26999999995
2021-11-23,31359,2021-11-23 16:00:00+01:00,-145.029,2021-11-23 15:45:00,300.0,322.84,293.93,164.32,2,2021-11-23,2021,0,-158.51999999999998,-0.0,34613.26999999995
2021-11-23,31360,2021-11-23 16:15:00+01:00,-136.171,2021-11-23 16:00:00,317.34,260.02,311.19,188.97,3,2021-11-23,2021,-1,-71.04999999999998,71.04999999999998,34684.319999999956
2021-11-23,31361,2021-11-23 16:30:00+01:00,159.67,2021-11-23 16:15:00,317.34,279.99,311.19,383.8,4,2021-11-23,2021,-1,103.81,-103.81,34580.50999999996
2021-11-23,31362,2021-11-23 16:45:00+01:00,679.199,2021-11-23 16:30:00,317.34,286.55,311.19,458.52,5,2021-11-23,2021,0,171.96999999999997,0.0,34580.50999999996
2021-11-23,31363,2021-11-23 17:00:00+01:00,797.608,2021-11-23 16:45:00,317.34,323.08,311.19,485.67,6,2021-11-23,2021,0,162.59000000000003,0.0,34580.50999999996
2021-11-23,31364,2021-11-23 17:15:00+01:00,282.584,2021-11-23 17:00:00,348.21,283.93,339.35,396.63,7,2021-11-23,2021,0,112.69999999999999,0.0,34580.50999999996
2021-11-23,31365,2021-11-23 17:30:00+01:00,48.169,2021-11-23 17:15:00,348.21,331.41,339.35,454.79,8,2021-11-23,2021,0,123.38,0.0,34580.50999999996
2021-11-23,31366,2021-11-23 17:45:00+01:00,97.294,2021-11-23 17:30:00,348.21,328.44,339.35,423.7,9,2021-11-23,2021,0,95.25999999999999,0.0,34580.50999999996
2021-11-23,31367,2021-11-23 18:00:00+01:00,86.009,2021-11-23 17:45:00,348.21,320.09,339.35,412.78,10,2021-11-23,2021,0,92.69,0.0,34580.50999999996
2021-11-23,31368,2021-11-23 18:15:00+01:00,107.551,2021-11-23 18:00:00,342.13,354.0,328.05,463.39,11,2021-11-23,2021,-1,109.38999999999999,-109.38999999999999,34471.11999999996
2021-11-23,31369,2021-11-23 18:30:00+01:00,-11.894,2021-11-23 18:15:00,342.13,303.85,328.05,-227.47,12,2021-11-23,2021,-1,-531.32,531.32,35002.43999999996
2021-11-23,31370,2021-11-23 18:45:00+01:00,289.228,2021-11-23 18:30:00,342.13,287.58,328.05,418.75,13,2021-11-23,2021,-1,131.17000000000002,-131.17000000000002,34871.26999999996
2021-11-23,31371,2021-11-23 19:00:00+01:00,293.94,2021-11-23 18:45:00,342.13,270.68,328.05,423.42,14,2021-11-23,2021,-1,152.74,-152.74,34718.52999999996
2021-11-23,31372,2021-11-23 19:15:00+01:00,261.438,2021-11-23 19:00:00,300.0,334.58,281.3,446.78,15,2021-11-23,2021,-1,112.19999999999999,-112.19999999999999,34606.329999999965
2021-11-23,31373,2021-11-23 19:30:00+01:00,9.007,2021-11-23 19:15:00,300.0,271.65,281.3,387.65,16,2021-11-23,2021,-1,116.0,-116.0,34490.329999999965
2021-11-23,31374,2021-11-23 19:45:00+01:00,124.498,2021-11-23 19:30:00,300.0,236.86,281.3,422.87,17,2021-11-23,2021,-1,186.01,-186.01,34304.31999999996
2021-11-23,31375,2021-11-23 20:00:00+01:00,-66.889,2021-11-23 19:45:00,300.0,230.77,281.3,-164.3,18,2021-11-23,2021,-1,-395.07000000000005,395.07000000000005,34699.38999999996
2021-11-23,31376,2021-11-23 20:15:00+01:00,-313.195,2021-11-23 20:00:00,279.64,309.46,261.27,94.56,19,2021-11-23,2021,0,-214.89999999999998,-0.0,34699.38999999996
2021-11-23,31377,2021-11-23 20:30:00+01:00,-36.888,2021-11-23 20:15:00,279.64,260.81,261.27,-151.87,20,2021-11-23,2021,0,-412.68,-0.0,34699.38999999996
2021-11-23,31378,2021-11-23 20:45:00+01:00,218.198,2021-11-23 20:30:00,279.64,253.45,261.27,361.27,21,2021-11-23,2021,-1,107.82,-107.82,34591.56999999996
2021-11-23,31379,2021-11-23 21:00:00+01:00,311.271,2021-11-23 20:45:00,279.64,220.48,261.27,275.81,22,2021-11-23,2021,-1,55.33000000000001,-55.33000000000001,34536.23999999996
2021-11-23,31380,2021-11-23 21:15:00+01:00,65.91,2021-11-23 21:00:00,235.36,275.68,235.78,361.04,23,2021-11-23,2021,-1,85.36000000000001,-85.36000000000001,34450.87999999996
2021-11-23,31381,2021-11-23 21:30:00+01:00,24.645,2021-11-23 21:15:00,235.36,267.05,235.78,347.77,24,2021-11-23,2021,-1,80.71999999999997,-80.71999999999997,34370.15999999996
2021-11-23,31382,2021-11-23 21:45:00+01:00,-17.808,2021-11-23 21:30:00,235.36,241.69,235.78,-131.57,25,2021-11-23,2021,-1,-373.26,373.26,34743.41999999996
2021-11-23,31383,2021-11-23 22:00:00+01:00,-33.031,2021-11-23 21:45:00,235.36,189.98,235.78,-127.68,26,2021-11-23,2021,-1,-317.65999999999997,317.65999999999997,35061.079999999965
2021-11-23,31384,2021-11-23 22:15:00+01:00,-686.692,2021-11-23 22:00:00,218.85,284.88,227.96,120.09,27,2021-11-23,2021,-1,-164.79,164.79,35225.869999999966
2021-11-23,31385,2021-11-23 22:30:00+01:00,-390.901,2021-11-23 22:15:00,218.85,240.93,227.96,162.0,28,2021-11-23,2021,-1,-78.93,78.93,35304.79999999997
2021-11-23,31386,2021-11-23 22:45:00+01:00,-483.376,2021-11-23 22:30:00,218.85,204.14,227.96,132.84,29,2021-11-23,2021,-1,-71.29999999999998,71.29999999999998,35376.09999999997
2021-11-23,31387,2021-11-23 23:00:00+01:00,-401.682,2021-11-23 22:45:00,218.85,181.07,227.96,120.31,30,2021-11-23,2021,-1,-60.75999999999999,60.75999999999999,35436.85999999997
2021-11-23,31388,2021-11-23 23:15:00+01:00,-605.701,2021-11-23 23:00:00,200.04,242.91,215.79,122.63,31,2021-11-23,2021,-1,-120.28,120.28,35557.13999999997
2021-11-23,31389,2021-11-23 23:30:00+01:00,-493.099,2021-11-23 23:15:00,200.04,201.96,215.79,69.94,32,2021-11-23,2021,-1,-132.02,132.02,35689.15999999997
2021-11-23,31390,2021-11-23 23:45:00+01:00,-273.241,2021-11-23 23:30:00,200.04,196.51,215.79,86.51,33,2021-11-23,2021,-1,-109.99999999999999,109.99999999999999,35799.15999999997
2021-11-23,31391,2021-11-23 00:00:00+01:00,-477.229,2021-11-23 23:45:00,200.04,178.98,215.79,42.91,34,2021-11-23,2021,-1,-136.07,136.07,35935.22999999997
2021-11-24,31454,2021-11-24 15:45:00+01:00,609.843,2021-11-24 15:30:00,342.18,294.85,306.76,368.09,1,2021-11-24,2021,0,73.23999999999995,0.0,35935.22999999997
2021-11-24,31455,2021-11-24 16:00:00+01:00,612.102,2021-11-24 15:45:00,342.18,306.8,306.76,385.66,2,2021-11-24,2021,0,78.86000000000001,0.0,35935.22999999997
2021-11-24,31456,2021-11-24 16:15:00+01:00,344.858,2021-11-24 16:00:00,350.92,264.62,314.72,316.24,3,2021-11-24,2021,-1,51.620000000000005,-51.620000000000005,35883.609999999964
2021-11-24,31457,2021-11-24 16:30:00+01:00,328.208,2021-11-24 16:15:00,350.92,275.56,314.72,330.64,4,2021-11-24,2021,-1,55.079999999999984,-55.079999999999984,35828.52999999996
2021-11-24,31458,2021-11-24 16:45:00+01:00,375.798,2021-11-24 16:30:00,350.92,291.91,314.72,433.32,5,2021-11-24,2021,0,141.40999999999997,0.0,35828.52999999996
2021-11-24,31459,2021-11-24 17:00:00+01:00,244.051,2021-11-24 16:45:00,350.92,354.7,314.72,398.27,6,2021-11-24,2021,0,43.56999999999999,0.0,35828.52999999996
2021-11-24,31460,2021-11-24 17:15:00+01:00,302.363,2021-11-24 17:00:00,385.0,283.69,367.37,404.6,7,2021-11-24,2021,0,120.91000000000003,0.0,35828.52999999996
2021-11-24,31461,2021-11-24 17:30:00+01:00,339.801,2021-11-24 17:15:00,385.0,342.76,367.37,400.84,8,2021-11-24,2021,0,58.079999999999984,0.0,35828.52999999996
2021-11-24,31462,2021-11-24 17:45:00+01:00,-141.71,2021-11-24 17:30:00,385.0,373.77,367.37,222.44,9,2021-11-24,2021,0,-151.32999999999998,-0.0,35828.52999999996
2021-11-24,31463,2021-11-24 18:00:00+01:00,-7.114,2021-11-24 17:45:00,385.0,369.23,367.37,-264.29,10,2021-11-24,2021,0,-633.52,-0.0,35828.52999999996
2021-11-24,31464,2021-11-24 18:15:00+01:00,123.684,2021-11-24 18:00:00,345.0,350.03,324.61,442.09,11,2021-11-24,2021,-1,92.06,-92.06,35736.469999999965
2021-11-24,31465,2021-11-24 18:30:00+01:00,141.893,2021-11-24 18:15:00,345.0,304.24,324.61,449.09,12,2021-11-24,2021,-1,144.84999999999997,-144.84999999999997,35591.619999999966
2021-11-24,31466,2021-11-24 18:45:00+01:00,382.665,2021-11-24 18:30:00,345.0,284.86,324.61,408.93,13,2021-11-24,2021,-1,124.07,-124.07,35467.54999999997
2021-11-24,31467,2021-11-24 19:00:00+01:00,-99.79,2021-11-24 18:45:00,345.0,274.85,324.61,-31.65,14,2021-11-24,2021,-1,-306.5,306.5,35774.04999999997
2021-11-24,31468,2021-11-24 19:15:00+01:00,-386.313,2021-11-24 19:00:00,319.09,299.61,260.61,140.5,15,2021-11-24,2021,-1,-159.11,159.11,35933.15999999997
2021-11-24,31469,2021-11-24 19:30:00+01:00,-306.798,2021-11-24 19:15:00,319.09,273.46,260.61,88.73,16,2021-11-24,2021,-1,-184.72999999999996,184.72999999999996,36117.88999999997
2021-11-24,31470,2021-11-24 19:45:00+01:00,-46.592,2021-11-24 19:30:00,319.09,248.19,260.61,-151.27,17,2021-11-24,2021,-1,-399.46000000000004,399.46000000000004,36517.34999999997
2021-11-24,31471,2021-11-24 20:00:00+01:00,-205.431,2021-11-24 19:45:00,319.09,188.17,260.61,101.03,18,2021-11-24,2021,-1,-87.13999999999999,87.13999999999999,36604.48999999997
2021-11-24,31472,2021-11-24 20:15:00+01:00,-85.733,2021-11-24 20:00:00,283.42,276.09,219.33,-96.55,19,2021-11-24,2021,0,-372.64,-0.0,36604.48999999997
2021-11-24,31473,2021-11-24 20:30:00+01:00,-291.974,2021-11-24 20:15:00,283.42,218.94,219.33,40.3,20,2021-11-24,2021,0,-178.64,-0.0,36604.48999999997
2021-11-24,31474,2021-11-24 20:45:00+01:00,-390.065,2021-11-24 20:30:00,283.42,186.14,219.33,84.76,21,2021-11-24,2021,-1,-101.37999999999998,101.37999999999998,36705.869999999966
2021-11-24,31475,2021-11-24 21:00:00+01:00,-285.63,2021-11-24 20:45:00,283.42,170.05,219.33,78.36,22,2021-11-24,2021,-1,-91.69000000000001,91.69000000000001,36797.55999999997
2021-11-24,31476,2021-11-24 21:15:00+01:00,70.877,2021-11-24 21:00:00,250.78,228.22,193.69,318.5,23,2021-11-24,2021,-1,90.28,-90.28,36707.27999999997
2021-11-24,31477,2021-11-24 21:30:00+01:00,116.965,2021-11-24 21:15:00,250.78,196.43,193.69,331.66,24,2021-11-24,2021,-1,135.23000000000002,-135.23000000000002,36572.04999999997
2021-11-24,31478,2021-11-24 21:45:00+01:00,-18.563,2021-11-24 21:30:00,250.78,187.78,193.69,-92.39,25,2021-11-24,2021,-1,-280.17,280.17,36852.219999999965
2021-11-24,31479,2021-11-24 22:00:00+01:00,412.671,2021-11-24 21:45:00,250.78,170.06,193.69,237.85,26,2021-11-24,2021,-1,67.78999999999999,-67.78999999999999,36784.429999999964
